ticket_volume,deadline_proximity,sleep_quality,complexity,interruptions,eeg_beta,eeg_alpha,eeg_delta,eeg_theta,state_label
2,1,1,2,3,0.6106525863564698,0.425932083600156,0.24905870057993273,1.0,Distracted
1,2,1,0,3,0.42240920689106665,0.5743659615769265,0.35403877092194,1.0,Distracted
0,1,0,0,2,0.11406865471423608,0.8856386316433443,0.060540400770029396,0.6861123310666378,Distracted
2,2,1,2,2,0.6711852194529272,0.34569709192488135,0.37533664576950354,0.6570577839001107,Distracted
2,3,1,0,0,0.6653549478198025,0.3518248041624838,0.30101004015336014,0.017540308995361128,Focused
1,3,2,1,0,0.6265511301487978,0.34027179615296516,0.6453589579616523,0.0,Focused
0,0,1,1,2,0.08663254071522353,0.933232835799636,0.31167557200767004,0.671815422265611,Distracted
2,3,1,0,2,0.6697514438023701,0.2646391038576388,0.3309603002906318,0.6629651385581318,Distracted
1,2,2,3,2,0.6164361395171867,0.30082819288343,0.6539510103159474,0.7399383005715054,Fatigued
0,1,3,0,1,0.10165742058385498,0.8632215676989877,0.9461865990635767,0.3288371647759784,Fatigued
0,0,1,0,2,0.020863160040210466,1.0,0.27362008709483365,0.7100033486419471,Distracted
1,0,1,1,1,0.21989050826019238,0.8237832608536441,0.39101843345007686,0.24614432222161597,Relaxed
1,3,1,0,0,0.5047875768920235,0.5061910959907987,0.3631830878998897,0.089894352660902,Focused
1,1,1,1,3,0.4190603290136786,0.5554007789665459,0.4008085916846052,0.9358638171816458,Distracted
1,3,2,0,0,0.517480622627556,0.49061577978635623,0.733544428841526,0.02622219180804161,Fatigued
3,1,1,3,3,0.7581130976712714,0.23444584668053742,0.30489268426511407,1.0,Stressed
1,2,1,0,0,0.4625324551264891,0.5026825781453185,0.3625140268329507,0.0,Focused
1,0,0,3,3,0.29297579911199584,0.7125150767612398,0.08931752479026302,0.9899072819570179,Distracted
1,0,1,3,0,0.3281381736960984,0.6530037405629963,0.4004863936063848,0.07531499159635856,Relaxed
1,1,1,3,3,0.4949788737721518,0.5873593135743879,0.41599810131978515,0.9637596800463532,Distracted
2,2,1,2,2,0.6600695167570335,0.31504275411012955,0.39326109256432257,0.6068148875787183,Focused
1,0,2,1,3,0.19404874563608657,0.8024826712280908,0.6773496674005546,1.0,Fatigued
3,3,1,3,3,1.0,0.0,0.39214919351641386,0.9747596152565152,Stressed
2,2,2,0,1,0.5567168435070794,0.4265292523525059,0.7360410398170419,0.3640941828800995,Fatigued
1,3,1,1,2,0.6524735868558165,0.3717514117436513,0.3144472287553419,0.6146726591795149,Focused
2,2,3,1,1,0.5874384308046773,0.38948268419268817,1.0,0.2813699372776069,Fatigued
2,0,2,0,2,0.3603174287048527,0.6201622375703355,0.7550731447087664,0.7043124547113007,Fatigued
3,0,1,3,1,0.5442615928765815,0.5151383221055928,0.3658829914148376,0.39962242980851814,Focused
1,1,1,0,3,0.2633029759077007,0.7111855058744936,0.31751716144296205,0.9622719936577567,Distracted
2,1,0,1,2,0.43223618476938247,0.5074523528840623,0.0,0.6162069515639129,Focused
1,3,1,0,0,0.636403927680869,0.3924932064490752,0.3442456505867751,0.010810375998035443,Focused
1,1,1,2,0,0.42629787023231125,0.5492828823490942,0.3560099262707272,0.0,Focused
1,1,2,2,1,0.48703370410387237,0.49770551258242657,0.613521065995766,0.39729529639300526,Focused
0,0,1,1,1,0.02808456274341274,0.9565855612760179,0.29691745327447,0.35210507577953315,Relaxed
1,1,0,0,3,0.3494693616315227,0.6198240899419482,0.04764928931195668,1.0,Distracted
1,1,1,1,3,0.35283222075064913,0.6790881886537727,0.3890497370408833,0.9738161032866991,Distracted
0,0,2,3,0,0.2262966786753554,0.8076263065583043,0.7413662162306816,0.09798273068422392,Fatigued
2,1,1,3,1,0.5658054798652596,0.5031525959881323,0.24364996745293094,0.33049710934738935,Focused
1,1,1,1,1,0.32703206076853597,0.7642732822301648,0.3645641616702247,0.3848143499072099,Relaxed
0,1,3,3,2,0.3556049926317417,0.6416462563004096,0.9240031609360381,0.6715140055115358,Fatigued
1,2,1,3,3,0.6742567398515712,0.24582876330773584,0.3209767345188775,0.9694897503653884,Distracted
2,0,1,0,3,0.2789556321826012,0.7885436515495436,0.3377692498896641,0.9624540628409223,Distracted
3,0,2,0,1,0.45849849459031666,0.5566789708870874,0.6817853651112067,0.29117367717502335,Fatigued
2,2,2,3,3,0.6795524176928236,0.29598184603144645,0.6847601638381776,0.985063816524333,Fatigued
1,0,2,2,1,0.254883971462886,0.7243719219521602,0.7004386839011483,0.3441716231204348,Fatigued
3,1,1,2,3,0.7145736707810195,0.30999876901703244,0.38138445008458677,0.9104695131625536,Stressed
2,0,0,3,0,0.5058826687162955,0.4530196621273996,0.021516169822282098,0.0,Focused
1,2,3,0,3,0.43167537737036266,0.6714059190739409,1.0,1.0,Fatigued
2,2,3,0,3,0.5433113094255636,0.37685229733769926,0.9729151867301894,1.0,Fatigued
1,1,3,1,1,0.36538575819647046,0.6411133085657584,0.9975124278259617,0.34645281581520837,Fatigued
2,2,1,0,1,0.5065677704926459,0.45885450640138603,0.3664264247134413,0.24063388237978062,Focused
1,0,0,2,1,0.24857252451226933,0.7707810570415045,0.02294636037384594,0.3068920725394631,Relaxed
0,1,2,0,0,0.11069982703926144,0.8320265238249324,0.6724310909653235,0.0826121970699893,Fatigued
2,1,0,0,3,0.3979807015605155,0.597190866588677,0.0,1.0,Distracted
2,3,2,2,2,0.7262674355232602,0.3144089816410853,0.698031669612963,0.6510091160809139,Fatigued
2,0,2,2,1,0.3587093443709374,0.6158808315816241,0.6093524317969429,0.2963821185098383,Relaxed
2,3,1,0,2,0.7200005839530638,0.15326683307274652,0.3067411008631977,0.6375232034993389,Stressed
2,0,0,3,1,0.5623206527141059,0.43108884591166147,0.010875122952210343,0.36592265161903675,Focused
2,2,3,3,3,0.7519081829200435,0.2394446204450135,1.0,1.0,Fatigued
1,0,1,3,0,0.28816913074073175,0.7574482698348579,0.33368634145961457,0.0,Relaxed
1,3,3,3,2,0.8086132110775979,0.20992052504594189,1.0,0.74078590924684,Fatigued
3,3,1,2,3,0.9489080523135676,0.0992145868536367,0.39205128647349585,0.9382880846462961,Stressed
2,0,1,1,1,0.35186833123096695,0.6365832368261245,0.2929863396712139,0.38247223030766275,Relaxed
0,1,0,3,1,0.2635169563237712,0.6771506685586542,0.05348742831075407,0.3539756463374909,Relaxed
1,1,0,3,1,0.4358852839522305,0.5594691359005981,0.0,0.3383203925039519,Focused
0,1,1,2,2,0.2565477943052113,0.6202805316581779,0.3103969529233125,0.698874408164778,Distracted
2,0,2,3,0,0.475974608199682,0.5104060803378466,0.5834897963265469,0.014871159168815137,Focused
3,3,0,1,2,0.8797996452155905,0.07853617196246127,0.0,0.6471394651448918,Stressed
1,1,1,1,0,0.3865972132279503,0.5782526458581726,0.38251590513383393,0.0,Relaxed
1,3,1,0,1,0.5459102800041447,0.5187931696800208,0.34423197178830534,0.3249963007309589,Focused
2,2,1,0,3,0.5568150323215562,0.341848723831194,0.42059694140345616,1.0,Distracted
1,3,3,1,1,0.6315301104663297,0.33285789900898183,0.9400220873618761,0.26772381937919315,Fatigued
1,3,1,1,3,0.6276569848221477,0.2683761787042857,0.25118857325603017,1.0,Distracted
1,0,3,1,2,0.16619737023309628,0.7152360989792391,1.0,0.6626253227709311,Fatigued
1,1,0,3,1,0.45188058959274713,0.498770923050611,0.0,0.30673344477698006,Focused
2,2,1,1,2,0.595469757887294,0.38471403325984566,0.3726579374458481,0.6580488145720937,Distracted
1,3,0,2,2,0.6241254628606592,0.3649373762583681,0.0,0.6073893126286045,Focused
2,2,1,1,3,0.5540858415107638,0.43990376211016147,0.27684370053437823,1.0,Distracted
1,3,2,3,1,0.7421090175149717,0.33548930586709097,0.6611651448919822,0.37149233639781376,Fatigued
2,0,1,0,3,0.27681731103114376,0.7561395915934354,0.2978606033235231,1.0,Distracted
0,1,1,0,1,0.13962562712846274,0.9087094196677692,0.37741756765239687,0.3157325843852268,Relaxed
2,2,1,2,0,0.7622133463265317,0.19231086687236215,0.2911835364377184,0.0,Stressed
1,3,1,2,3,0.6813580960957016,0.299817088629058,0.3282648610582895,0.9765654836815374,Distracted
3,1,1,1,2,0.6742521599408705,0.3063110383522833,0.4420659107505682,0.6933946607545021,Distracted
0,2,3,2,1,0.266380026138489,0.6857223657971504,0.9474520754247775,0.32369241080103744,Fatigued
1,1,1,0,1,0.3236164587161427,0.7493658328132784,0.3114960850293698,0.28693563639100095,Relaxed
2,2,1,1,2,0.649168941884189,0.26554168286061475,0.3097423697911216,0.601352833286998,Focused
1,2,3,3,2,0.6007676004496628,0.34542925656186424,0.9708628061391434,0.6134514066385547,Fatigued
2,1,2,0,0,0.3914514265190652,0.6194190783983231,0.6707319606675269,0.032523495686499475,Fatigued
0,1,1,3,1,0.34487558486610914,0.603440868212866,0.367884431335511,0.2826203112425514,Relaxed
0,3,2,0,0,0.39502727434786883,0.6496280735613837,0.6968351815813596,0.1105243070971943,Fatigued
0,0,0,2,3,0.048058406244528645,0.9869996977808254,0.0,1.0,Distracted
1,2,0,1,1,0.45406938922614765,0.5662911722854582,0.0,0.2450791585953085,Focused
2,0,1,3,1,0.43753874071918986,0.6170854332248797,0.3397829762064313,0.40112226024248265,Focused
3,3,1,2,0,0.9116049750313163,0.07667704479154913,0.361723306941667,0.0,Stressed
2,3,3,1,3,0.7298101551177919,0.2359599397649927,0.9441951610759313,1.0,Fatigued
0,2,2,3,2,0.5045575074203899,0.5416393840402576,0.7563726344383437,0.5395762490039131,Fatigued
2,0,1,1,0,0.3330684054884715,0.7498375209643972,0.34857440919778154,0.022543507476968518,Relaxed
3,3,1,0,0,0.8154062936937331,0.18579925367320366,0.44103839347334134,0.01990308508705659,Stressed
2,2,1,3,2,0.7293115130183573,0.18672667955387962,0.3129178693463492,0.7074289709885476,Stressed
0,3,1,2,0,0.5252225583395451,0.5519732282962193,0.37692472914297037,0.0,Focused
3,1,0,1,0,0.5680399214205483,0.4039968600511455,0.0,0.04234581761017651,Focused
3,2,1,1,0,0.7385778761281331,0.26831174437046496,0.3753993237292223,0.0,Stressed
2,3,1,3,2,0.8251176267711984,0.12998545768131242,0.27881442046789007,0.6340376384935595,Stressed
1,3,1,3,3,0.7584089824152077,0.21572359932514046,0.3900616348572611,0.9477044210072783,Stressed
2,1,1,1,3,0.5823950537355975,0.525484986592798,0.33413056011345343,0.971871406449989,Distracted
2,1,2,2,1,0.6398777620971853,0.3459248449571725,0.7429217540536311,0.3409778562929186,Fatigued
3,1,1,1,2,0.6357570010336495,0.372145570903749,0.3826032936847873,0.7581860685138768,Distracted
3,1,2,0,1,0.3783240128301889,0.5730614914725821,0.5917666017844865,0.33744003559899244,Relaxed
0,1,1,2,1,0.2466463332491261,0.7611833392853393,0.32918273326454706,0.30586075616361785,Relaxed
3,1,1,2,2,0.7763396409657999,0.20115497558964163,0.37912728331783874,0.6443770624634318,Stressed
0,1,1,0,0,0.1293407580282242,0.8633842142582884,0.31003063837909256,0.025222764549625395,Relaxed
1,2,2,0,2,0.34169266716487506,0.6225690050148848,0.6332902378241642,0.5670212057526316,Relaxed
2,2,2,3,1,0.7195728774001788,0.26483589635343796,0.6646225608405807,0.2757141595825895,Fatigued
0,0,1,3,1,0.2169513537234957,0.7687454329155243,0.2983240464776687,0.37403148852251433,Relaxed
1,3,2,1,3,0.5694126411665243,0.45401755006479444,0.6905207629506233,1.0,Fatigued
1,2,3,2,1,0.5343297363028521,0.3998589169333662,0.987852786120676,0.2458576384167999,Fatigued
0,2,1,1,0,0.29402827133192283,0.6563035622046814,0.3471016773694547,0.023879219416874972,Relaxed
1,2,1,3,2,0.5904440162443538,0.44078792161496255,0.4783128773353667,0.6688657165109316,Distracted
2,2,1,3,0,0.7313306287305661,0.27581389766729353,0.3122793786855264,0.0,Stressed
0,1,1,2,1,0.23712708263734078,0.7973768270628829,0.36700221370120356,0.3201732317937371,Relaxed
1,3,3,2,3,0.6304587679551285,0.32710349708630637,0.8593616909483675,1.0,Fatigued
1,0,1,1,3,0.15785594265400713,0.8360547489751273,0.30061278677509,0.9897580428038447,Distracted
3,1,1,3,0,0.7558758228720766,0.2940957785441183,0.35780544866075675,0.06769611058532386,Stressed
2,1,1,3,1,0.5408539203008759,0.45510234315792825,0.2973248665358081,0.3128698729874462,Focused
2,1,1,0,2,0.4406208844852379,0.6127551649549529,0.38772509006324796,0.6456536422674348,Focused
1,2,3,1,2,0.3601992360032994,0.576510619243681,0.9925643080880966,0.7239839656664361,Fatigued
2,3,3,1,0,0.677129183972146,0.2894604058628214,0.9618734435440047,0.0,Fatigued
0,0,0,0,1,0.0417128658503739,0.9263997210849725,0.11575293795077529,0.35655780577405527,Relaxed
1,3,3,1,1,0.6552220916853603,0.3263385223705305,1.0,0.3637246646575084,Fatigued
1,0,2,2,3,0.18262611405649434,0.8033814323688014,0.7576501403874218,0.945599456316505,Fatigued
3,0,2,0,2,0.3826198383049436,0.6265924178266182,0.589495288275898,0.6821947121085402,Distracted
3,2,1,3,2,0.865246481113605,0.1311122446294772,0.3324403837327545,0.6510305333663092,Stressed
0,0,1,1,0,0.09770409714788326,0.9087114846606964,0.32078475932907846,0.018743675998359563,Relaxed
0,1,2,0,1,0.13889719763882255,0.855143981626898,0.6989854451935152,0.3647670885258272,Fatigued
1,1,1,0,2,0.16780594160764178,0.8221426697231136,0.27059032597463584,0.6033974440944198,Relaxed
2,3,1,0,0,0.7350786148969919,0.2894154016564905,0.38798864968079516,0.0,Stressed
3,2,3,2,3,0.8099900031820653,0.22906361739202605,1.0,1.0,Fatigued
2,2,3,0,2,0.4720767042443641,0.506447908361861,1.0,0.6599564756445667,Fatigued
1,0,1,3,0,0.3440533064024072,0.5964374149558428,0.24219382199081035,0.0,Relaxed
2,1,1,3,1,0.59616144040313,0.38368393587473687,0.4192163217358107,0.3896878458886387,Focused
1,1,1,3,0,0.4615658521766501,0.5349956252297096,0.4391653312107259,0.0,Focused
3,0,1,1,1,0.4302008376129023,0.536649282124502,0.3074154126660299,0.3288243843476207,Focused
0,2,1,3,2,0.4299232928328894,0.47054974817720713,0.3312889003959844,0.6630430402041937,Distracted
2,2,2,0,0,0.5192716763177666,0.4916712435524611,0.6327258207354792,0.03619306566047436,Focused
1,3,3,0,1,0.5480329263429291,0.4606845115486258,1.0,0.307523975288297,Fatigued
1,3,1,2,1,0.7159428290557825,0.2875707506680137,0.2966114527142858,0.3363628476830027,Stressed
1,0,1,3,2,0.30342776933851245,0.7029106683405134,0.40551186365061426,0.6389195053255791,Relaxed
1,0,2,1,3,0.24443496877184942,0.7663932271492353,0.6952315714279973,1.0,Fatigued
2,0,0,2,1,0.45686974812180703,0.570377800800258,0.09745781775279774,0.3418679077834299,Focused
1,2,1,1,3,0.5150451373168431,0.5480206900216354,0.3131799830236112,1.0,Distracted
3,2,2,3,1,0.8479080697689978,0.16959931275533907,0.7250345973565444,0.38754163182885365,Fatigued
2,3,2,2,1,0.8398716493015915,0.19767347168188004,0.5936096906778305,0.3362179066900918,Stressed
2,0,2,3,0,0.44711561604842665,0.5246592662387073,0.6746720568767035,0.0,Fatigued
1,0,2,1,0,0.1841391040991061,0.80118638831361,0.7420777555469402,0.006724929071089314,Fatigued
1,1,2,0,3,0.18480507587574063,0.9233759825057805,0.6222604827990128,0.9899298053881593,Distracted
0,3,1,2,3,0.5011289336677088,0.6289533231932246,0.3244502569091984,1.0,Distracted
3,0,2,3,0,0.5832413060988063,0.43191313594058445,0.6444040387112209,0.04165958586278068,Focused
2,3,2,0,2,0.7091607052090465,0.28134680256643313,0.630751125781369,0.6360556485811188,Stressed
2,1,1,1,1,0.4660981079556058,0.5296784236646934,0.39066022945032397,0.29722777814940454,Focused
1,3,1,0,0,0.6103926966947189,0.38971315486525127,0.3746710309554509,0.0,Focused
0,1,1,0,3,0.09694267833341796,0.9549182470204044,0.42690227545464465,0.9651066177931439,Distracted
1,0,1,2,2,0.23004410548623938,0.71529555206838,0.1910795341956534,0.6205644423385085,Relaxed
0,0,1,3,2,0.21261656836503526,0.8574790978595779,0.34310226184138914,0.6699060763413728,Distracted
0,0,2,3,0,0.1854073577530626,0.7975044542357119,0.6798987429673261,0.0,Fatigued
3,0,2,3,1,0.5601702408440922,0.4511383237158998,0.6063160282367791,0.257553418699034,Focused
0,0,0,2,1,0.19550813036751202,0.8919976428922707,0.06339451565814433,0.3287126480897804,Relaxed
0,0,1,2,3,0.16807587730017123,0.8786889379334353,0.33390563244467203,0.9330712524389435,Distracted
2,3,1,2,3,0.8171107044348381,0.2360659632674681,0.2965421559635112,1.0,Stressed
2,1,2,1,2,0.5370053367980587,0.41874523168754635,0.6253373688727613,0.6255595265448916,Focused
2,2,1,3,2,0.7323683618151885,0.2324539671166445,0.3039752574083641,0.6225387842704815,Stressed
2,0,0,1,0,0.3364782625576232,0.6938752500814719,0.055697816023901316,0.0,Relaxed
1,2,2,3,0,0.6721083743437242,0.35605942166346993,0.6057301608148377,0.0,Focused
2,3,1,0,1,0.6501182726822216,0.2585866839279314,0.3472950375708134,0.39912927878746873,Focused
1,3,1,2,1,0.7893387018848377,0.23003220894603296,0.3831227562303786,0.38610996346645765,Stressed
2,1,2,1,3,0.5008988750621066,0.4729735996776816,0.580158213472861,0.9677601933534794,Distracted
1,2,2,1,1,0.5227282267185089,0.4567035553970642,0.6929776910295838,0.365887607743233,Fatigued
0,1,1,2,0,0.32175572834612476,0.6964882317398682,0.26362004943011075,0.0,Relaxed
2,3,1,1,1,0.7662049742845519,0.19173870392695283,0.3222838091411564,0.34054426145542327,Stressed
1,1,3,2,1,0.3608341450863279,0.6596739503280167,1.0,0.3384185574385762,Fatigued
1,3,3,2,1,0.6382958121614415,0.4291906618147246,0.946615807479968,0.3988394661117246,Fatigued
1,1,1,2,3,0.4288831116593331,0.5915213042187284,0.39036695053579495,0.9139512536432121,Distracted
1,1,2,3,3,0.491982331499746,0.49280936539320935,0.6629386387355171,1.0,Fatigued
2,1,0,3,1,0.6749687536831763,0.3229329787194373,0.0511293036351592,0.39112032732622415,Focused
3,0,2,2,0,0.42665488936008417,0.5917425504720444,0.694475853489954,0.032312720006100935,Fatigued
0,1,3,3,0,0.3431693409838587,0.5644871378092905,0.9973124059983,0.01882644427495673,Fatigued
2,3,1,2,2,0.8241650462688922,0.19456700305981214,0.3482173263671856,0.6839511896408534,Stressed
1,0,2,2,2,0.27766955984155633,0.7294584772426009,0.6859070077951632,0.756051810570128,Fatigued
3,3,1,0,0,0.8150980538631046,0.2012099281329943,0.34013070730416073,0.0,Stressed
3,0,1,2,2,0.49728889674089216,0.5717571943593893,0.3888971952899593,0.6562421521468,Distracted
3,3,1,2,1,0.9698095395867444,0.0,0.38241613318830603,0.388109792127179,Stressed
2,3,3,1,2,0.7117399640193919,0.38073690600851,1.0,0.587579710211648,Fatigued
1,2,1,0,3,0.33638794691344776,0.6514365025289239,0.3062564246815348,1.0,Distracted
1,1,1,1,3,0.31005263188320326,0.6932944080769254,0.3425145353599857,1.0,Distracted
2,3,1,0,3,0.6971487862038643,0.24788161598421238,0.3658096087835237,0.9344844166691231,Distracted
1,1,2,1,3,0.36063228151391785,0.5560340238067468,0.6499562976967523,1.0,Distracted
1,3,2,3,3,0.834119833629758,0.16528112049697669,0.6953406287339815,0.9785100986385423,Fatigued
1,3,3,1,1,0.6571204304534675,0.40520700514113595,1.0,0.31966962329204857,Fatigued
0,1,1,3,3,0.42302365515095136,0.4969509232522842,0.368654995614734,0.9887561374042829,Distracted
1,3,2,1,0,0.6483634891853702,0.35832168400243647,0.6717519785476522,0.0,Fatigued
2,1,1,2,1,0.5045819743813811,0.5071971518217445,0.3940900620979706,0.22298461938403868,Focused
0,2,1,0,0,0.29253563841622626,0.6945945760804277,0.24093309928137982,0.0,Relaxed
0,2,1,0,2,0.2968588692839521,0.6957432121545869,0.3668635287737299,0.6597705373260679,Distracted
3,1,0,0,1,0.5545188626724963,0.42464938846192835,0.003336865384871824,0.3511933260702867,Focused
1,3,1,3,1,0.7432949371495882,0.24996369820846162,0.34853257703373475,0.32268928106435535,Stressed
3,0,1,1,1,0.33804233052384053,0.6788588658175503,0.2931523672635263,0.28736039248342293,Relaxed
0,0,2,1,0,0.0,0.9737513691739921,0.6626613827374039,0.0,Fatigued
2,3,1,1,0,0.6777304641238479,0.3003145085936888,0.3142865986034047,0.0,Focused
0,1,0,0,0,0.09701524754964991,0.9267933951062876,0.0,0.023573319376071666,Relaxed
2,1,1,2,2,0.5665184071555264,0.3807492920768913,0.39555321993874937,0.6460966375775896,Focused
0,1,1,3,3,0.3110850064002141,0.6965638043915107,0.3429072366582163,1.0,Distracted
2,0,2,2,1,0.3275712166414601,0.717759548640552,0.4902850427917437,0.3449557094238821,Relaxed
0,3,1,2,2,0.5354489559180866,0.4948066566495489,0.3198672423593091,0.6684519508167786,Distracted
1,0,2,1,0,0.2059681693672303,0.8311698211770824,0.5834202579150622,0.0,Relaxed
2,1,1,0,2,0.3504892467266816,0.7659618339553289,0.39059057547257386,0.6934725778831531,Distracted
2,1,2,3,1,0.5697866054964226,0.41056694070519395,0.7051105733466686,0.32686775973223603,Fatigued
